qsdi,age,prov,Mortality_Rate,lci,uci,cmr,qx,lx,dx,Lx,Tx,Ex,wEx
3,32,32,153.86392,150.19585,157.532,0.0015386392,0.0030725484,98981.008,304.12393,494144.72,4833882,48.83646,48.83646
4,32,32,173.05092,168.41635,177.68547,0.0017305091,0.0034550359,98941.188,341.84537,493851.31,4801443,48.528252,48.52825
5,32,32,197.61925,192.05547,203.18301,0.0019761925,0.0039445846,98802.227,389.73373,493036.81,4716676,47.73856,47.73856
1,37,32,159.5835,155.78557,163.38141,0.001595835,0.0031865819,98812.641,314.87457,493276,4479286.5,45.331108,45.331108
2,37,32,194.43095,190.71802,198.14389,0.0019443096,0.0038810682,98736.188,383.20187,492722.94,4392007.5,44.482246,44.482246
3,37,32,212.86356,208.52678,217.20033,0.0021286355,0.0042482219,98676.883,419.20129,492336.41,4339737,43.979267,43.979267
4,37,32,242.13345,236.71442,247.55249,0.0024213346,0.0048309625,98599.344,476.32974,491805.91,4307591.5,43.687832,43.687832
5,37,32,279.81555,273.17584,286.45529,0.0027981556,0.0055806809,98412.492,549.20868,490689.44,4223639.5,42.917717,42.917717
1,42,32,267.98398,262.99515,272.97281,0.0026798397,0.0053453422,98497.766,526.50427,491172.56,3986010.5,40.468029,40.46803
2,42,32,323.64429,318.76413,328.52448,0.003236443,0.0064519821,98352.984,634.57166,490178.5,3899284.5,39.645817,39.645817
3,42,32,369.21246,363.55695,374.86798,0.0036921247,0.007357053,98257.68,722.88696,489481.19,3847400.8,39.156235,39.156235
4,42,32,415.56619,408.49304,422.63937,0.0041556619,0.0082768807,98123.016,812.15247,488584.69,3815785.5,38.887772,38.887772
5,42,32,478.4343,470.05334,486.81525,0.0047843428,0.0095230518,97863.281,931.95709,486986.5,3732950,38.144543,38.144543
1,47,32,546.48328,539.17859,553.78802,0.0054648328,0.010870154,97971.258,1064.9626,487193.88,3494838,35.672073,35.672073
2,47,32,663.32117,655.93347,670.70892,0.0066332119,0.013178812,97718.414,1287.8126,485372.53,3409106,34.887039,34.887039
3,47,32,748.14911,740.1051,756.19312,0.0074814907,0.014851592,97534.789,1448.547,484052.56,3357919.8,34.427917,34.427917
4,47,32,822.13147,812.26947,831.99347,0.0082213143,0.016308187,97310.859,1586.9636,482586.91,3327201,34.191467,34.191465
5,47,32,929.76837,918.20367,941.33307,0.0092976838,0.018423541,96931.32,1785.8181,480192.06,3245963.5,33.487251,33.487251
1,52,32,1077.0026,1066.8083,1087.1968,0.010770026,0.02130972,96906.297,2065.0461,479368.88,3007644.3,31.036623,31.036622
2,52,32,1315.2716,1304.5127,1326.0305,0.013152716,0.025962457,96430.602,2503.5754,475894.06,2923733.5,30.319561,30.319561
3,52,32,1433.8359,1422.5677,1445.104,0.014338359,0.028269444,96086.242,2716.3047,473640.44,2873867,29.909245,29.909245
4,52,32,1534.092,1520.9285,1547.2556,0.015340921,0.03021593,95723.898,2892.3867,471388.53,2844614,29.716864,29.716863
5,52,32,1702.1078,1687.264,1716.9515,0.017021079,0.033469241,95145.5,3184.4475,467766.38,2765771.3,29.068861,29.068861
1,57,32,1694.7107,1681.6875,1707.7338,0.016947107,0.033326242,94841.25,3160.7024,466304.5,2528275.3,26.65797,26.65797
2,57,32,2032.0035,2017.2167,2046.7903,0.020320036,0.039825339,93927.023,3740.6755,460283.44,2447839.5,26.061079,26.061079
3,57,32,2178.1345,2163.217,2193.0522,0.021781346,0.042627469,93369.938,3980.1243,456899.38,2400226.8,25.706633,25.706632
4,57,32,2283.1838,2267.1973,2299.1702,0.022831839,0.044636782,92831.516,4143.7002,453798.31,2373225.5,25.564867,25.564867
5,57,32,2511.302,2493.4146,2529.1897,0.02511302,0.048985567,91961.055,4504.7642,448543.38,2298005,24.988894,24.988894
1,62,32,2350.3218,2334.3799,2366.2637,0.023503218,0.045918744,91680.547,4209.8555,447878.09,2061970.8,22.49082,22.490821
2,62,32,2716.6604,2699.0835,2734.2373,0.027166603,0.052883532,90186.352,4769.3726,439008.31,1987556,22.038324,22.038324
3,62,32,2904.8862,2887.4697,2922.303,0.029048864,0.056442268,89389.813,5045.3638,434335.66,1943327.3,21.739918,21.739918
4,62,32,3001.9568,2983.2209,3020.6924,0.030019566,0.058272321,88687.813,5168.0449,430518.94,1919427.1,21.642513,21.642512
5,62,32,3293.9377,3274.2114,3313.6641,0.032939378,0.063755631,87456.289,5575.8311,423341.88,1849461.6,21.147268,21.147267
1,67,32,3409.4753,3388.6416,3430.3091,0.034094755,0.065916561,87470.688,5765.7671,422939.03,1614092.8,18.452955,18.452955
2,67,32,3782.9739,3761.7839,3804.1636,0.037829738,0.072868139,85416.977,6224.1763,411524.44,1548547.8,18.129274,18.129274
3,67,32,4039.2012,4018.7991,4059.603,0.040392011,0.077607118,84344.453,6545.7295,405357.94,1508991.6,17.890821,17.890822
4,67,32,4131.8354,4110.0952,4153.5757,0.041318357,0.07931444,83519.766,6624.3232,401038.03,1488908.1,17.827015,17.827016
5,67,32,4514.7373,4492.2915,4537.1831,0.045147371,0.086338148,81880.461,7069.4072,391728.78,1426119.8,17.417095,17.417095
1,72,32,5895.75,5863.9941,5927.5054,0.058957499,0.1112284,81704.922,9087.9072,385804.84,1191153.6,14.578726,14.578726
2,72,32,6323.1768,6290.8115,6355.542,0.063231766,0.11879372,79192.797,9407.6064,372444.97,1137023.3,14.35766,14.35766
3,72,32,6678.0249,6648.2998,6707.7505,0.066780247,0.12502547,77798.727,9726.8223,364676.56,1103633.6,14.185755,14.185755
4,72,32,6776.0327,6745.752,6806.313,0.067760326,0.12673888,76895.445,9745.6426,360113.13,1087870.1,14.147395,14.147395
5,72,32,7314.5244,7283.8799,7345.1689,0.073145241,0.13609329,74811.055,10181.282,348602.06,1034390.9,13.826713,13.826713
1,77,32,11775.876,11732.854,11818.898,0.11775876,0.20983818,72617.016,15237.823,324990.53,805348.81,11.09036,11.09036
2,77,32,12288.121,12244.245,12331.996,0.12288121,0.21789199,69785.188,15205.634,310911.84,764578.25,10.956168,10.956168
3,77,32,12730.841,12691.067,12770.613,0.12730841,0.22478652,68071.906,15301.646,302105.41,738957.06,10.855537,10.855537
4,77,32,12828.975,12789.222,12868.728,0.12828974,0.2263065,67149.805,15196.437,297757.91,727757,10.837813,10.837813
5,77,32,13591.61,13553.422,13629.799,0.1359161,0.23801789,64629.773,15383.042,284691.25,685788.88,10.611036,10.611036
1,82,32,25278.354,25203.734,25352.971,0.25278354,0.39683655,57379.195,22770.162,229970.58,480358.28,8.3716459,8.371646
2,82,32,25748.961,25676.377,25821.543,0.25748959,0.40248698,54579.555,21967.561,217978.88,453666.44,8.3120213,8.312021
3,82,32,26061.199,25991.582,26130.814,0.26061198,0.40620667,52770.258,21435.631,210262.22,436851.69,8.2783689,8.278369
4,82,32,26097.588,26032.143,26163.035,0.26097587,0.40663868,51953.363,21126.248,206951.2,429999.09,8.2766361,8.276636
5,82,32,27047.139,26983.271,27111.008,0.27047139,0.4178009,49246.73,20575.328,194795.33,401097.63,8.1446552,8.144655
1,85,32,40265.422,40163.523,40367.316,0.4026542,0.55304998,34609.035,19140.523,250387.72,250387.72,7.2347503,7.23475
2,85,32,40438.648,40327.34,40549.957,0.40438649,0.55459577,32611.994,18086.473,235687.56,235687.56,7.2270212,7.227021
3,85,32,40343.129,40244.574,40441.684,0.4034313,0.55374402,31334.627,17351.361,226589.45,226589.45,7.2312799,7.23128
4,85,32,40249.887,40155.078,40344.691,0.40249887,0.55291104,30827.117,17044.652,223047.91,223047.91,7.235445,7.235445
5,85,32,41153.629,41066.129,41241.133,0.41153631,0.56091952,28671.402,16082.35,206302.28,206302.28,7.1954026,7.195402
1,2,33,142.03287,136.87003,147.19571,0.0014203286,0.0028366265,100000,283.66266,499290.84,7958586.5,79.585861,79.537058
2,2,33,151.03374,145.58383,156.48366,0.0015103375,0.0030161173,100000,301.61172,499245.97,7871810.5,78.718102,78.718102
3,2,33,149.591,143.98375,155.19824,0.00149591,0.0029873489,100000,298.73489,499253.16,7818941.5,78.189415,78.189415
4,2,33,146.43141,139.68369,153.17912,0.0014643141,0.0029243438,100000,292.43439,499268.91,7786337,77.863373,77.863373
5,2,33,173.55933,165.59981,181.51886,0.0017355933,0.0034651691,100000,346.51691,499133.72,7699255,76.992554,76.992554
1,7,33,41.483624,38.737965,44.229286,0.00041483625,0.00082932843,99716.336,82.697594,498374.94,7459295.5,74.805145,74.790557
2,7,33,49.724827,46.629448,52.820206,0.00049724826,0.00099400221,99698.391,99.100418,498244.19,7372564.5,73.948685,73.948685
3,7,33,51.437592,48.192688,54.682491,0.00051437592,0.0010282228,99701.266,102.51511,498250.03,7319688.5,73.416206,73.416204
4,7,33,52.884918,48.949409,56.820431,0.0005288492,0.0010571392,99707.563,105.40478,498274.31,7287068,73.084404,73.084404
5,7,33,60.660122,55.942497,65.377739,0.00060660124,0.0012124669,99656.75,120.83051,497981.69,7194793,72.19593,72.243991
1,12,33,24.278061,22.170397,26.385727,0.00024278062,0.00048544336,99633.641,48.366489,498047.28,6960920.5,69.865158,69.867437
2,12,33,29.424126,26.995878,31.852375,0.00029424127,0.00058830943,99599.289,58.5952,497849.97,6874320.5,69.019775,69.019775
3,12,33,31.565742,29.024796,34.106693,0.00031565744,0.00063111563,99598.75,62.85833,497836.59,6821438.5,68.489197,68.489195
4,12,33,33.410061,30.358555,36.461563,0.00033410059,0.00066797802,99602.156,66.532051,497844.44,6788794,68.159103,68.159103
5,12,33,37.268986,33.661011,40.876961,0.00037268986,0.00074510201,99535.922,74.164413,497494.19,6696811.5,67.28054,67.32508
1,17,33,42.171116,39.454697,44.887535,0.00042171116,0.00084306672,99585.273,83.957031,497716.47,6462873.5,64.897881,64.90185
2,17,33,44.110569,41.256542,46.964596,0.00044110569,0.00088182231,99540.695,87.777206,497484.03,6376470.5,64.058929,64.058929
3,17,33,48.354382,45.276485,51.432278,0.00048354382,0.00096662017,99535.891,96.213402,497438.94,6323601.5,63.530869,63.530869
4,17,33,51.130482,47.618782,54.642185,0.00051130482,0.0010220869,99535.625,101.73407,497423.78,6290949.5,63.202991,63.202993
5,17,33,56.037575,51.988415,60.086731,0.00056037575,0.0011201237,99461.758,111.40946,497030.25,6199317,62.328846,62.370782
1,22,33,96.15097,92.324577,99.977371,0.00096150971,0.0019211716,99501.313,191.1591,497028.69,5965157,59.950535,59.952762
2,22,33,89.321411,85.600677,93.042145,0.00089321414,0.0017848336,99452.922,177.50691,496820.84,5878986.5,59.113262,59.113262
3,22,33,97.570778,93.716347,101.42521,0.00097570778,0.0019495127,99439.68,193.85892,496713.75,5826163,58.58992,58.589919
4,22,33,103.13268,98.800415,107.46496,0.0010313268,0.0020605279,99433.891,204.88632,496657.25,5793525.5,58.265099,58.265099
5,22,33,112.93664,108.10616,117.76711,0.0011293663,0.0022561837,99347.086,224.14528,496175.06,5707664,57.451752,57.451752
1,27,33,125.07137,121.1582,128.98454,0.0012507137,0.0024983014,99310.156,248.1067,495930.5,5468128.5,55.061119,55.045335
2,27,33,125.85673,122.0873,129.62616,0.0012585673,0.0025139693,99275.414,249.57535,495753.13,5382165.5,54.214485,54.214485
3,27,33,133.58932,129.70163,137.47702,0.0013358933,0.0026682205,99245.82,264.80972,495567.06,5329449,53.699482,53.699482
4,27,33,145.23996,140.76953,149.71037,0.0014523995,0.0029005841,99229.008,287.82208,495425.5,5296868.5,53.380241,53.38024
5,27,33,162.03676,156.8822,167.19133,0.0016203676,0.0032354898,99128.313,320.72864,494839.72,5210793,52.566196,52.57498
1,32,33,126.0416,122.50506,129.57814,0.001260416,0.0025176574,99062.047,249.4043,494686.72,4972197.5,50.192764,50.138549
2,32,33,146.46327,142.86055,150.06601,0.0014646328,0.0029249794,99025.836,289.64853,494405.06,4886412.5,49.344826,49.344826
3,32,33,153.86392,150.1395,157.58836,0.0015386392,0.0030725484,98981.008,304.12393,494144.72,4833882,48.83646,48.83646
4,32,33,173.05092,168.59492,177.5069,0.0017305091,0.0034550359,98941.188,341.84537,493851.31,4801443,48.528252,48.528251
5,32,33,197.61925,192.34805,202.89044,0.0019761925,0.0039445846,98807.586,389.75485,493063.53,4715953,47.72871,47.736749
1,37,33,159.5835,155.80898,163.358,0.001595835,0.0031865819,98812.641,314.87457,493276,4477511,45.313137,45.274378
2,37,33,194.43095,190.41022,198.45168,0.0019443094,0.003881068,98736.188,383.20187,492722.94,4392007.5,44.482246,44.482246
3,37,33,212.86356,208.60374,217.12338,0.0021286355,0.0042482219,98676.883,419.20129,492336.41,4339737,43.979267,43.979267
4,37,33,242.13345,237.02042,247.24651,0.0024213346,0.0048309625,98599.344,476.32974,491805.91,4307591.5,43.687832,43.687832
5,37,33,279.81555,273.70987,285.92126,0.0027981556,0.0055806809,98417.828,549.23846,490716.03,4222889.5,42.907829,42.91509
1,42,33,267.98398,263.03036,272.93759,0.0026798397,0.0053453422,98497.766,526.50427,491172.56,3984234.8,40.450001,40.434572
2,42,33,323.64429,318.32333,328.96524,0.003236443,0.0064519821,98352.984,634.57166,490178.5,3899284.5,39.645817,39.645817
3,42,33,369.21246,363.47876,374.94617,0.0036921247,0.007357053,98257.68,722.88696,489481.19,3847400.8,39.156235,39.156235
4,42,33,415.56619,408.91644,422.21597,0.0041556619,0.0082768807,98123.016,812.15247,488584.69,3815785.5,38.887772,38.887772
5,42,33,478.4343,470.68112,486.18747,0.0047843428,0.0095230518,97868.586,932.00763,487012.91,3732173.8,38.134598,38.141687
1,47,33,546.48328,539.40283,553.56378,0.0054648328,0.010870154,97971.258,1064.9628,487193.88,3493062.3,35.653946,35.653254
2,47,33,663.32117,655.70062,670.94171,0.0066332119,0.013178812,97718.414,1287.8126,485372.53,3409106,34.887039,34.887039
3,47,33,748.14911,740.11194,756.18622,0.0074814907,0.014851592,97534.789,1448.547,484052.56,3357919.8,34.427917,34.427917
4,47,33,822.13147,812.90082,831.36212,0.0082213143,0.016308187,97310.859,1586.9636,482586.91,3327201,34.191467,34.191466
5,47,33,929.76837,919.36353,940.17322,0.0092976838,0.018423541,96936.578,1785.9149,480218.09,3245160.8,33.477211,33.484794
1,52,33,1077.0026,1067.1864,1086.8187,0.010770026,0.02130972,96906.297,2065.0461,479368.88,3005868.5,31.018297,31.023683
2,52,33,1315.2716,1304.62,1325.9232,0.013152716,0.025962457,96430.602,2503.5754,475894.06,2923733.5,30.319561,30.319561
3,52,33,1433.8359,1422.7008,1444.9709,0.014338359,0.028269444,96086.242,2716.3047,473640.44,2873867,29.909245,29.909245
4,52,33,1534.092,1521.903,1546.2811,0.015340921,0.03021593,95723.898,2892.3867,471388.53,2844614,29.716864,29.716863
5,52,33,1702.1078,1688.3353,1715.8802,0.017021079,0.033469241,95150.656,3184.6201,467791.72,2764942.5,29.058634,29.067297
1,57,33,1694.7107,1681.8983,1707.5231,0.016947107,0.033326242,94841.25,3160.7024,466304.5,2526499.5,26.639246,26.649594
2,57,33,2032.0035,2018.2374,2045.7695,0.020320036,0.039825339,93927.023,3740.6755,460283.44,2447839.5,26.061079,26.061079
3,57,33,2178.1348,2163.6914,2192.5779,0.021781348,0.042627472,93369.938,3980.1243,456899.38,2400226.8,25.706633,25.706632
4,57,33,2283.1838,2267.5986,2298.769,0.022831839,0.044636782,92831.516,4143.7002,453798.31,2373225.5,25.564867,25.564868
5,57,33,2511.302,2493.7476,2528.8567,0.02511302,0.048985567,91966.039,4505.0083,448567.69,2297150.8,24.978312,24.9874
1,62,33,2350.3218,2334.2532,2366.3904,0.023503218,0.045918744,91680.547,4209.8555,447878.09,2060195,22.471451,22.483658
2,62,33,2716.6604,2699.8142,2733.5066,0.027166603,0.052883532,90186.352,4769.3726,439008.31,1987556,22.038324,22.038324
3,62,33,2904.8862,2887.3154,2922.457,0.029048864,0.056442268,89389.813,5045.3638,434335.66,1943327.3,21.739918,21.739918
4,62,33,3001.9568,2983.5049,3020.4084,0.030019566,0.058272321,88687.813,5168.0449,430518.94,1919427.1,21.642513,21.642512
5,62,33,3293.9377,3272.5259,3315.3496,0.032939378,0.063755631,87461.031,5576.1333,423364.81,1848583.1,21.136141,21.144057
1,67,33,3409.4753,3388.2004,3430.7502,0.034094755,0.065916561,87470.688,5765.7671,422939.03,1612316.9,18.432653,18.448111
2,67,33,3782.9739,3760.5398,3805.408,0.037829738,0.072868139,85416.977,6224.1763,411524.44,1548547.8,18.129274,18.129274
3,67,33,4039.2012,4016.4128,4061.9893,0.040392011,0.077607118,84344.453,6545.7295,405357.94,1508991.6,17.890821,17.890822
4,67,33,4131.8354,4108.645,4155.0264,0.041318357,0.07931444,83519.766,6624.3232,401038.03,1488908.1,17.827015,17.827016
5,67,33,4514.7373,4486.4009,4543.0732,0.045147371,0.086338148,81884.898,7069.7905,391750.03,1425218.4,17.40521,17.414257
1,72,33,5895.7495,5861.5933,5929.9058,0.058957495,0.1112284,81704.922,9087.9072,385804.84,1189377.9,14.556992,14.568948
2,72,33,6323.1768,6288.5078,6357.8457,0.063231766,0.11879372,79192.797,9407.6064,372444.97,1137023.3,14.35766,14.35766
3,72,33,6678.0249,6643.4819,6712.5679,0.066780247,0.12502547,77798.727,9726.8223,364676.56,1103633.6,14.185755,14.185755
4,72,33,6776.0322,6741.3286,6810.7363,0.067760326,0.12673888,76895.445,9745.6426,360113.13,1087870.1,14.147395,14.147395
5,72,33,7314.5244,7275.0547,7353.9937,0.073145241,0.13609329,74815.109,10181.834,348620.97,1033468.3,13.813704,13.820582
1,77,33,11775.876,11725.997,11825.755,0.11775876,0.20983818,72617.016,15237.822,324990.53,803573,11.065906,11.089229
2,77,33,12288.121,12241.425,12334.816,0.12288121,0.21789199,69785.188,15205.634,310911.84,764578.25,10.956168,10.956168
3,77,33,12730.841,12685.571,12776.11,0.12730841,0.22478652,68071.906,15301.646,302105.41,738957.06,10.855537,10.855537
4,77,33,12828.975,12784.547,12873.401,0.12828974,0.2263065,67149.805,15196.437,297757.91,727757,10.837813,10.837813
5,77,33,13591.61,13543.529,13639.691,0.1359161,0.23801789,64633.277,15383.876,284706.69,684847.31,10.59598,10.609321
1,82,33,25278.354,25191.992,25364.715,0.25278354,0.39683655,57379.195,22770.162,229970.58,478582.47,8.3406973,8.367824
2,82,33,25748.961,25667.07,25830.85,0.25748962,0.40248701,54579.555,21967.563,217978.88,453666.44,8.3120213,8.312021
3,82,33,26061.197,25984.072,26138.324,0.26061198,0.40620667,52770.258,21435.631,210262.22,436851.66,8.2783689,8.278369
4,82,33,26097.588,26022.902,26172.275,0.26097587,0.40663868,51953.363,21126.248,206951.2,429999.09,8.2766361,8.276636
5,82,33,27047.139,26966.59,27127.688,0.27047139,0.4178009,49249.398,20576.443,194805.89,400140.66,8.1248951,8.142631
1,85,33,40265.422,40135.598,40395.242,0.4026542,0.55304998,34609.031,19140.523,250387.7,250387.7,7.2347503,7.23475
2,85,33,40438.648,40312.086,40565.211,0.40438649,0.55459577,32611.992,18086.473,235687.56,235687.56,7.2270212,7.227021
3,85,33,40343.129,40221.672,40464.59,0.4034313,0.55374402,31334.627,17351.361,226589.45,226589.45,7.2312799,7.23128
4,85,33,40249.887,40137.02,40362.754,0.40249887,0.55291104,30827.117,17044.652,223047.91,223047.91,7.235445,7.235445
5,85,33,41153.629,41035.676,41271.582,0.41153631,0.56091952,28672.957,16083.222,205334.75,205334.75,7.1614618,7.185757
1,2,34,142.03287,137.0553,147.01044,0.0014203286,0.0028366265,100000,283.66266,499290.84,7960362,79.603622,79.603622
2,2,34,151.03374,144.69019,157.3773,0.0015103375,0.0030161173,100000,301.61172,499245.97,7826719.5,78.267197,78.701212
3,2,34,149.591,140.40086,158.78113,0.00149591,0.0029873489,100000,298.73489,499253.16,7588363,75.883629,78.003322
4,2,34,146.43141,133.04904,159.81377,0.0014643141,0.0029243438,100000,292.43439,499268.91,7675383,76.75383,77.709968
5,2,34,173.55933,157.49356,189.62509,0.0017355933,0.0034651691,100000,346.51691,499133.72,7365046.5,73.650467,76.333941
1,7,34,41.483624,39.052246,43.915005,0.00041483625,0.00082932843,99716.336,82.697594,498374.94,7461071,74.822952,74.822953
2,7,34,49.724827,45.961124,53.488529,0.00049724826,0.00099400221,99707.258,99.109238,498288.53,7245362.5,72.668785,73.866275
3,7,34,51.437592,45.64677,57.228409,0.00051437592,0.0010282228,99720.75,102.53515,498347.41,7128840,71.488976,73.297047
4,7,34,52.884918,44.880642,60.889194,0.0005288492,0.0010571392,99753.516,105.45336,498503.97,7148468.5,71.663773,72.907634
5,7,34,60.660122,52.065983,69.254265,0.00060660124,0.0012124669,99704.016,120.88782,498217.84,7024970,70.460945,71.914989
1,12,34,24.278061,22.444094,26.11203,0.00024278062,0.00048544336,99633.641,48.366489,498047.28,6962696,69.88298,69.882984
2,12,34,29.424126,26.431347,32.416904,0.00029424127,0.00058830943,99633.633,58.615406,498021.66,6827942.5,68.532288,68.997392
3,12,34,31.565744,26.943527,36.187962,0.00031565744,0.00063111563,99656.063,62.894497,498123.06,6654058.5,66.774017,68.329988
4,12,34,33.410061,27.249384,39.570736,0.00033410062,0.00066797808,99674.578,66.580429,498206.44,6681208.5,67.032272,67.967723
5,12,34,37.268986,30.88171,43.656261,0.00037268986,0.00074510201,99599.391,74.211708,497811.44,6594876,66.215416,67.159991
1,17,34,42.171116,39.755188,44.587044,0.00042171116,0.00084306672,99585.273,83.957031,497716.47,6464649,64.91571,64.915711
2,17,34,44.110569,40.702183,47.518955,0.00044110569,0.00088182231,99588.461,87.819328,497722.75,6344900.5,63.712593,64.023444
3,17,34,48.354382,42.739288,53.969475,0.00048354382,0.00096662017,99619.539,96.294258,497856.97,6202093.5,62.261719,63.450886
4,17,34,51.130482,44.097282,58.163681,0.00051130482,0.0010220869,99614.977,101.81518,497820.34,6210049.5,62.342766,63.05418
5,17,34,56.037575,48.209343,63.865807,0.00056037575,0.0011201237,99568.117,111.5286,497561.75,6084189.5,61.108803,62.15414
1,22,34,96.15097,92.48275,99.819191,0.00096150971,0.0019211716,99501.313,191.15909,497028.69,5966932.5,59.96838,59.96838
2,22,34,89.321411,83.994507,94.648315,0.00089321414,0.0017848336,99527.273,177.63962,497192.28,5807477.5,58.353237,59.066439
3,22,34,97.570778,89.976181,105.16537,0.00097570778,0.0019495127,99566.594,194.10634,497347.69,5666054.5,56.91354,58.410345
4,22,34,103.13269,93.798149,112.46723,0.0010313268,0.0020605279,99557.539,205.1411,497274.84,5695502.5,57.211147,58.082153
5,22,34,112.93664,102.31435,123.55893,0.0011293663,0.0022561837,99483.07,224.45207,496854.22,5589467,56.188801,57.276206
1,27,34,125.07137,121.38902,128.75372,0.0012507137,0.0024983014,99310.156,248.1067,495930.5,5469904,55.078999,55.078999
2,27,34,125.85673,120.07563,131.63783,0.0012585673,0.0025139693,99328.094,249.70778,496016.19,5355472.5,53.917797,54.197815
3,27,34,133.58932,124.85221,142.32645,0.0013358933,0.0026682205,99367.398,265.13412,496174.16,5196045,52.296009,53.600276
4,27,34,145.23996,134.91072,155.56918,0.0014523997,0.0029005844,99345.672,288.16049,496007.97,5229288,52.639282,53.247128
5,27,34,162.03676,148.30339,175.77013,0.0016203676,0.0032354898,99322.852,321.35806,495810.84,5073656,51.087486,52.326117
1,32,34,126.0416,122.63098,129.45222,0.001260416,0.0025176574,99062.047,249.40431,494686.72,4973973.5,50.21069,50.210689
2,32,34,146.46327,140.20053,152.72603,0.0014646327,0.0029249792,99112.727,289.90268,494838.91,4839705.5,48.832458,49.314471
3,32,34,153.86392,144.48019,163.24765,0.0015386392,0.0030725484,99154.344,304.65652,495010.06,4683154.5,47.236969,48.707985
4,32,34,173.05092,162.74338,183.35846,0.0017305091,0.0034550359,99043.383,342.19846,494361.41,4766189.5,48.123085,48.427961
5,32,34,197.61925,183.92221,211.31627,0.0019761925,0.0039445846,98984.164,390.45139,493944.69,4626972,46.747009,47.519978
1,37,34,159.5835,154.45087,164.71613,0.001595835,0.0031865819,98878.609,315.08478,493605.31,4458332.5,45.091667,45.326154
2,37,34,194.43094,187.25807,201.60382,0.0019443094,0.003881068,98849.773,383.64267,493289.75,4337143.5,43.879158,44.423261
3,37,34,212.86356,201.51567,224.21146,0.0021286355,0.0042482219,98868.477,420.01523,493292.31,4208653,42.573391,43.836368
4,37,34,242.13345,229.4025,254.86441,0.0024213346,0.0048309625,98765.25,477.13123,492633.44,4266131.5,43.196301,43.585847
5,37,34,279.81555,264.57391,295.05722,0.0027981554,0.0055806804,98651.414,550.54199,491880.69,4114814.5,41.718384,42.638223
1,42,34,267.98398,261.49219,274.47577,0.0026798397,0.0053453422,98563.523,526.85577,491500.47,3964727.3,40.227821,40.463236
2,42,34,323.64429,314.29422,332.99435,0.003236443,0.0064519821,98466.125,635.3017,490742.38,3843854,39.040379,39.602875
3,42,34,369.21246,357.27499,381.14993,0.0036921247,0.007357053,98431.625,724.16669,490347.72,3756476,38.167221,39.041014
4,42,34,415.56619,400.95013,430.18228,0.0041556619,0.0082768807,98299.766,813.61542,489464.81,3764894.8,38.302727,38.742621
5,42,34,478.4343,460.42926,496.43933,0.0047843428,0.0095230518,98167.555,934.85474,488500.63,3639267.3,37.078022,37.910722
1,47,34,546.48328,537.63873,555.32788,0.0054648328,0.010870154,98036.664,1065.6736,487519.13,3473227,35.430576,35.667419
2,47,34,663.32117,651.48785,675.15454,0.0066332119,0.013178812,97830.828,1289.2941,485930.91,3353111.5,34.277668,34.840514
3,47,34,748.14911,730.01379,766.28436,0.0074814907,0.014851592,97781.125,1452.2054,485275.09,3256126.3,33.306721,34.299612
4,47,34,822.13147,803.35071,840.91223,0.0082213143,0.016308187,97486.148,1589.8224,483456.22,3275430,33.60154,34.034201
5,47,34,929.76837,906.18384,953.35291,0.0092976838,0.018423541,97264.258,1791.952,481841.44,3138167.8,32.273411,33.179589
1,52,34,1077.0026,1064.1779,1089.8273,0.010770026,0.02130972,96970.992,2066.4248,479688.91,2985707.8,30.792471,31.03119
2,52,34,1315.2716,1298.9912,1331.552,0.013152716,0.025962457,96541.531,2506.4556,476441.53,2867180.8,29.702051,30.268422
3,52,34,1433.8359,1407.7211,1459.9507,0.014338359,0.028269444,96353.563,2723.8616,474958.16,2766275,28.717045,29.783389
4,52,34,1534.092,1509.6515,1558.5325,0.015340921,0.03021593,95896.328,2897.5969,472237.66,2791973.8,29.117157,29.551175
5,52,34,1702.1078,1670.402,1733.8135,0.017021079,0.033469241,95531.023,3197.3506,469661.72,2662243.5,27.878313,28.76476
1,57,34,1694.7107,1678.2545,1711.1669,0.016947107,0.033326242,94904.563,3162.8123,466615.81,2506019,26.408503,26.651759
2,57,34,2032.0035,2009.4071,2054.5999,0.020320036,0.039825339,94034.305,3744.9478,460809.16,2402037,25.547506,26.021558
3,57,34,2178.1348,2149.3274,2206.9419,0.021781348,0.042627472,93629.703,3991.1973,458170.5,2291316.8,24.47975,25.548047
4,57,34,2283.1838,2252.6428,2313.7249,0.022831839,0.044636782,92998.734,4151.1646,454615.75,2319736,24.946476,25.382166
5,57,34,2511.3022,2472.7861,2549.8181,0.025113022,0.048985571,92353.141,4523.9712,450455.81,2203848.8,23.872307,24.637393
1,62,34,2350.3218,2329.6897,2370.9539,0.023503218,0.045918744,91741.75,4212.666,448177.09,2039403.1,22.232752,22.483167
2,62,34,2716.6604,2692.7649,2740.5557,0.027166603,0.052883532,90383.75,4779.812,439969.22,1941450.3,21.484156,21.9429
3,62,34,2904.8862,2869.4834,2940.2893,0.029048864,0.056442268,89628.727,5058.8486,435496.5,1854737.9,20.700882,21.587898
4,62,34,3001.9565,2964.2708,3039.6426,0.030019566,0.058272321,88837.047,5176.7407,431243.34,1873948.6,21.09605,21.46113
5,62,34,3293.9377,3248.5601,3339.3154,0.032939378,0.063755631,87802.75,5597.9194,425018.94,1767538.8,20.13891,20.812289
