qsdi,age,prov,Mortality_Rate,lci,uci,cmr,qx,lx,dx,Lx,Tx,Ex,wEx
4,62,29,1081.3462,1070.7567,1091.9357,0.010813462,0.021394739,94454.336,2020.8258,467219.63,2480655.5,26.263014,26.263014
5,62,29,1188.2841,1176.1241,1200.444,0.011882841,0.023485502,93984.633,2207.2764,464405,2423171.5,25.78266,25.787776
1,67,29,1242.2711,1229.6333,1254.9089,0.012422712,0.024539316,93273.656,2288.8718,460646.09,2058547.8,22.069981,22.099382
2,67,29,1302.1362,1289.9333,1314.339,0.013021362,0.025706537,92896.555,2388.0488,458512.66,2048353.8,22.049835,22.049835
3,67,29,1340.8802,1328.521,1353.2394,0.013408802,0.026461206,92633.242,2451.1873,457038.25,2021867.4,21.826584,21.897548
4,67,29,1390.1685,1377.3274,1403.0095,0.013901684,0.027420413,92433.508,2534.5649,455831.13,2013436,21.782534,21.782534
5,67,29,1560.6042,1546.4833,1574.7252,0.015606043,0.030730017,91777.359,2820.3198,451835.97,1958766.5,21.342615,21.348355
1,72,29,2297.835,2276.6106,2319.0593,0.022978351,0.044916686,90984.781,4086.7346,444707.06,1597901.8,17.562298,17.593324
2,72,29,2385.854,2366.4932,2405.2151,0.02385854,0.046596512,90508.508,4217.3809,441999.09,1589841.1,17.565655,17.565655
3,72,29,2462.946,2443.9158,2481.9761,0.024629461,0.048065379,90182.055,4334.6348,440073.69,1564829.1,17.351891,17.428836
4,72,29,2559.5701,2540.4868,2578.6533,0.0255957,0.049903195,89898.945,4486.2446,438279.13,1557604.9,17.326176,17.326176
5,72,29,2867.7813,2847.1257,2888.4365,0.028677812,0.055741791,88957.039,4958.6245,432388.66,1506930.6,16.940006,16.945837
1,77,29,5809.9165,5770.9243,5848.9082,0.058099166,0.10970137,86898.047,9532.834,410658.16,1153194.6,13.270662,13.303962
2,77,29,5926.1484,5893.1655,5959.1313,0.059261486,0.11176859,86291.125,9644.6377,407344.03,1147842,13.30197,13.30197
3,77,29,6097.2598,6065.0615,6129.4575,0.060972597,0.11480312,85847.422,9855.5518,404598.22,1124755.5,13.101796,13.187594
4,77,29,6288.5962,6257.688,6319.5049,0.062885962,0.11818405,85412.703,10094.419,401827.47,1119325.8,13.10491,13.10491
5,77,29,6895.5513,6863.2065,6927.8965,0.068955511,0.1288238,83998.414,10820.995,392939.59,1074541.9,12.792435,12.797421
1,82,29,17174.939,17095.775,17254.105,0.1717494,0.29071566,77365.211,22491.279,330597.84,742536.56,9.5978098,9.634661
2,82,29,17138.459,17071.541,17205.377,0.17138459,0.29019797,76646.484,22242.654,327625.78,740498,9.6612129,9.661213
3,82,29,17523.543,17459.205,17587.881,0.17523544,0.29564366,75991.867,22466.514,323793.06,724008.38,9.5274458,9.57923
4,82,29,17847.77,17787.248,17908.293,0.1784777,0.30019629,75318.281,22610.27,320065.72,717498.25,9.5262165,9.526216
5,82,29,18966.049,18901.748,19030.35,0.18966049,0.31567407,73177.422,23100.217,308136.56,681602.31,9.3144112,9.32117
1,85,29,33428.578,33315.906,33541.246,0.3342858,0.48755997,54873.93,26754.332,414967.63,414967.63,7.5622001,7.5622
2,85,29,32907.766,32810.434,33005.098,0.32907766,0.48219436,54403.828,26233.219,412872.19,412872.19,7.5890284,7.589028
3,85,29,33511.59,33412.73,33610.449,0.33511588,0.48841,53525.352,26142.316,404541.94,404541.94,7.55795,7.55795
4,85,29,33858.402,33763.824,33952.98,0.33858404,0.49194628,52708.012,25929.51,397432.56,397432.56,7.5402684,7.540268
5,85,29,35274.438,35172.785,35376.09,0.35274437,0.50613284,50077.207,25345.719,373465.75,373465.75,7.4578447,7.468651
1,2,30,114.8668,110.8436,118.88999,0.001148668,0.0022946992,100000,229.46991,499426.31,8451300,84.513,84.435212
2,2,30,126.63845,122.47512,130.80177,0.0012663845,0.0025295643,100000,252.95642,499367.63,8440890,84.408897,84.343598
3,2,30,131.26726,127.27785,135.25667,0.0013126726,0.0026219022,100000,262.19022,499344.53,8427008,84.270081,84.270081
4,2,30,147.255,143.00467,151.50534,0.0014725501,0.0029407677,100000,294.07678,499264.81,8405151,84.051514,84.051514
5,2,30,149.96559,145.57402,154.35716,0.0014996559,0.0029948184,100000,299.48184,499251.28,8341725,83.417252,83.417252
1,7,30,38.940445,36.639618,41.241268,0.00038940445,0.0007785057,99770.531,77.671928,498658.47,7951873.5,79.70163,79.659169
2,7,30,37.975029,35.671673,40.278385,0.0003797503,0.00075921224,99747.047,75.729179,498545.91,7941522,79.616615,79.558386
3,7,30,39.991188,37.81464,42.167736,0.00039991189,0.00079950399,99737.813,79.740776,498489.72,7927663,79.485031,79.485031
4,7,30,46.243973,43.842438,48.645508,0.00046243973,0.00092445186,99705.922,92.173325,498299.19,7905886,79.292038,79.292038
5,7,30,48.309559,45.810074,50.80904,0.00048309559,0.00096572458,99700.516,96.283241,498261.88,7842473.5,78.660309,78.660312
1,12,30,20.666115,18.92421,22.40802,0.00020666115,0.00041323688,99692.859,41.196766,498361.31,7453215,74.761772,74.740296
2,12,30,18.801151,17.134665,20.46764,0.00018801152,0.00037595234,99671.32,37.471664,498262.94,7442976,74.675201,74.668686
3,12,30,20.051077,18.465977,21.636177,0.00020051077,0.00040094115,99658.07,39.95702,498190.47,7429173.5,74.546631,74.546631
4,12,30,22.81365,21.100899,24.526402,0.0002281365,0.00045616893,99613.75,45.440697,497955.16,7407587,74.363098,74.363098
5,12,30,24.848822,23.020153,26.67749,0.00024848821,0.00049685297,99604.234,49.488659,497897.44,7344212,73.733932,73.733929
1,17,30,22.874365,21.082647,24.666084,0.00022874365,0.00045738267,99651.664,45.578945,498144.38,6954854,69.791649,69.772132
2,17,30,21.17079,19.406609,22.934969,0.0002117079,0.00042332616,99633.852,42.177616,498063.81,6944713,69.702347,69.696186
3,17,30,22.742935,21.027813,24.458057,0.00022742935,0.00045475527,99618.117,45.301865,497977.31,6930983,69.575523,69.575523
4,17,30,23.796804,22.029007,25.5646,0.00023796804,0.00047582283,99568.313,47.376877,497723.13,6909632,69.395897,69.395897
5,17,30,27.550608,25.640181,29.461035,0.00027550609,0.00055086036,99554.742,54.840759,497636.59,6846314.5,68.769348,68.769345
1,22,30,36.8951,34.692261,39.097939,0.00036895098,0.00073762977,99606.086,73.47242,497846.75,6456709.5,64.822433,64.849341
2,22,30,36.199512,34.015846,38.383179,0.00036199513,0.00072372827,99591.672,72.077309,497778.16,6446649.5,64.730812,64.748771
3,22,30,39.037163,36.897285,41.177044,0.00039037163,0.00078043854,99572.813,77.710457,497669.78,6433005.5,64.606041,64.606041
4,22,30,38.067711,35.961407,40.174019,0.00038067711,0.00076106447,99520.938,75.741852,497415.34,6411908.5,64.427734,64.427734
5,22,30,45.414112,43.148315,47.679909,0.00045414112,0.00090786989,99499.898,90.332962,497273.66,6348678,63.805874,63.805873
1,27,30,56.444759,53.890781,58.998737,0.0005644476,0.0011282583,99532.617,112.2985,497382.34,5958862.5,59.868439,59.832731
2,27,30,58.070206,55.562965,60.57745,0.00058070209,0.00116073,99519.594,115.51537,497309.19,5948871,59.775879,59.797943
3,27,30,62.865215,60.38295,65.347481,0.00062865217,0.0012565142,99495.102,125.01701,497162.97,5935336,59.654556,59.654556
4,27,30,62.414642,59.927162,64.902122,0.00062414643,0.001247514,99445.195,124.05927,496915.81,5914493.5,59.474903,59.474903
5,27,30,71.617973,68.9487,74.287239,0.00071617973,0.0014313341,99409.563,142.2883,496692.09,5851404,58.86158,58.86158
1,32,30,76.548798,73.77359,79.323997,0.00076548796,0.0015298045,99420.32,152.09366,496721.38,5461480.5,54.933243,54.854532
2,32,30,81.700844,79.002556,84.399124,0.00081700843,0.0016326826,99404.078,162.29532,496614.66,5451562,54.842442,54.82174
3,32,30,89.281746,86.618233,91.945267,0.00089281745,0.0017840416,99370.086,177.28036,496407.22,5438173,54.72646,54.72646
4,32,30,93.750412,90.941177,96.559654,0.00093750411,0.0018732515,99321.133,186.05347,496140.53,5417577.5,54.54607,54.54607
5,32,30,103.09187,100.10054,106.08318,0.0010309187,0.0020597132,99267.273,204.46211,495825.22,5354712,53.942371,53.942371
1,37,30,98.243721,95.284378,101.20307,0.00098243717,0.0019629453,99268.227,194.85811,495854,4964759,50.013577,49.947152
2,37,30,108.40993,105.30731,111.51256,0.0010840994,0.00216585,99241.781,214.94281,495671.53,4954947.5,49.92804,49.867367
3,37,30,120.3009,117.25703,123.34476,0.0012030089,0.0024031256,99192.805,238.37277,495368.09,4941765.5,49.819798,49.819798
4,37,30,129.84587,126.57096,133.12077,0.0012984587,0.0025935483,99135.078,257.1116,495032.63,4921437,49.643749,49.643749
5,37,30,145.12247,141.50984,148.73509,0.0014512247,0.0028982414,99062.813,287.10794,494596.28,4858887,49.048546,49.048545
1,42,30,151.03122,147.36964,154.69279,0.0015103122,0.003016067,99073.367,298.81192,494619.81,4468905,45.107025,45.096416
2,42,30,168.81055,164.8976,172.72348,0.0016881054,0.0033705179,99026.836,333.77173,494299.75,4459275.5,45.030983,45.010128
3,42,30,187.23064,183.3082,191.15308,0.0018723063,0.0037376103,98954.43,369.85309,493847.53,4446397.5,44.933788,44.933788
4,42,30,200.61205,196.40225,204.82182,0.0020061205,0.0040042028,98877.969,395.92743,493400.03,4426404.5,44.766338,44.766338
5,42,30,229.49631,224.86526,234.12733,0.002294963,0.0045794086,98775.703,452.33429,492747.69,4364290.5,44.183846,44.183846
1,47,30,322.48172,317.19449,327.76895,0.0032248171,0.0064288802,98774.555,635.00977,492285.25,3974285,40.23592,40.240172
2,47,30,352.86572,347.12616,358.60529,0.0035286571,0.0070324698,98693.063,694.05597,491730.19,3964976.3,40.174824,40.180061
3,47,30,378.70404,372.87378,384.53427,0.0037870405,0.0075454698,98584.578,743.86694,491063.22,3952550,40.092983,40.092983
4,47,30,393.76245,387.59702,399.92789,0.0039376244,0.0078443205,98482.039,772.52466,490478.88,3933004.5,39.93626,39.93626
5,47,30,438.79724,432.159,445.43549,0.0043879724,0.0087375483,98323.367,859.10516,489469.09,3871543,39.375614,39.375613
1,52,30,658.7157,650.58081,666.85065,0.006587157,0.013087912,98139.547,1284.4418,487486.63,3481999.8,35.480087,35.47649
2,52,30,699.21442,690.55945,707.86938,0.0069921445,0.013886963,97999.008,1360.9086,486592.78,3473246,35.441647,35.464606
3,52,30,722.09979,713.28992,730.90961,0.0072209979,0.01433821,97840.711,1402.8607,485696.41,3461487,35.378799,35.378799
4,52,30,730.65924,721.61707,739.70142,0.0073065925,0.01450693,97709.516,1417.4652,485003.91,3442525.5,35.232243,35.232243
5,52,30,784.51935,775.03583,794.00287,0.0078451931,0.015567934,97464.266,1517.3173,483528.03,3382073.8,34.700653,34.700653
1,57,30,895.57916,884.66266,906.49561,0.0089557916,0.017752124,96855.102,1719.3837,479977.06,2994513.3,30.917454,30.941793
2,57,30,938.55121,927.08496,950.01746,0.0093855122,0.018595945,96638.102,1797.0768,478697.81,2986653.3,30.905544,30.932782
3,57,30,954.92255,943.58813,966.25696,0.0095492257,0.018917231,96437.852,1824.3372,477628.41,2975790.5,30.85708,30.85708
4,57,30,963.45984,951.78595,975.13373,0.0096345982,0.019084733,96292.047,1837.708,476865.97,2957521.5,30.714079,30.714079
5,57,30,1033.8167,1021.6852,1045.9481,0.010338167,0.020464044,95946.945,1963.4625,474826.06,2898545.8,30.209879,30.20988
1,62,30,988.33807,975.32819,1001.348,0.0098833805,0.019572679,95135.719,1862.0609,471023.44,2514536.3,26.431042,26.524259
2,62,30,1035.7728,1022.8149,1048.7307,0.010357728,0.020502366,94841.023,1944.4653,469343.94,2507955.5,26.443783,26.493058
3,62,30,1057.6125,1044.6423,1070.5828,0.010576125,0.020930111,94613.516,1980.2714,468116.91,2498162,26.40386,26.40386
4,62,30,1081.3462,1068.4561,1094.2363,0.010813462,0.021394739,94454.336,2020.8258,467219.63,2480655.5,26.263014,26.263014
5,62,30,1188.2841,1174.8201,1201.748,0.011882841,0.023485502,93983.484,2207.2493,464399.31,2423719.8,25.788782,25.788783
1,67,30,1242.2711,1224.9316,1259.6106,0.012422712,0.024539316,93273.656,2288.8718,460646.09,2043512.6,21.908787,22.021734
2,67,30,1302.1362,1285.913,1318.3594,0.013021362,0.025706537,92896.555,2388.0488,458512.66,2038611.5,21.944963,22.014058
3,67,30,1340.8802,1324.9868,1356.7736,0.013408802,0.026461206,92633.242,2451.1873,457038.25,2030045.1,21.914865,21.914865
4,67,30,1390.1685,1374.3591,1405.9778,0.013901684,0.027420413,92433.508,2534.5649,455831.13,2013436,21.782534,21.782534
5,67,30,1560.6042,1544.4761,1576.7324,0.015606043,0.030730017,91776.234,2820.2852,451830.47,1959320.4,21.348886,21.348885
1,72,30,2297.835,2269.5964,2326.0732,0.022978351,0.044916686,90984.781,4086.7346,444707.06,1582866.6,17.397049,17.55453
2,72,30,2385.854,2361.3782,2410.3301,0.02385854,0.046596512,90508.508,4217.3809,441999.09,1583337.5,17.493799,17.550712
3,72,30,2462.946,2439.8157,2486.0762,0.024629461,0.048065379,90182.055,4334.6348,440073.69,1573006.9,17.442572,17.442572
4,72,30,2559.5701,2536.6074,2582.5327,0.0255957,0.049903195,89898.945,4486.2446,438279.13,1557604.9,17.326176,17.326176
5,72,30,2867.7813,2844.5342,2891.0281,0.028677812,0.055741791,88955.953,4958.564,432383.34,1507489.9,16.946476,16.946476
1,77,30,5809.9165,5762.4497,5857.3828,0.058099166,0.10970137,86898.047,9532.834,410658.16,1143036.5,13.153766,13.282663
2,77,30,5926.1484,5885.0425,5967.2549,0.059261486,0.11176859,86314.047,9647.1992,407452.22,1140501.9,13.21401,13.285935
3,77,30,6097.2598,6059.6577,6134.8613,0.060972597,0.11480312,85847.422,9855.5518,404598.22,1132933.3,13.197056,13.197056
4,77,30,6288.5962,6252.5439,6324.6484,0.062885962,0.11818405,85412.703,10094.419,401827.47,1119325.8,13.10491,13.10491
5,77,30,6895.5513,6859.9966,6931.106,0.068955511,0.1288238,83997.391,10820.863,392934.78,1075106.5,12.799285,12.799285
1,82,30,17174.939,17087.555,17262.326,0.1717494,0.29071566,77365.211,22491.279,330597.84,740473.88,9.5711479,9.629438
2,82,30,17138.459,17056.508,17220.412,0.17138459,0.29019797,76667.07,22248.627,327713.75,739507.13,9.6464138,9.655005
3,82,30,17523.543,17450.068,17597.018,0.17523544,0.29564366,75991.867,22466.514,323793.06,728335,9.5843811,9.584381
4,82,30,17847.77,17778.023,17917.516,0.17847769,0.30019629,75318.281,22610.27,320065.72,717498.25,9.5262165,9.526216
5,82,30,18966.049,18900.209,19031.891,0.18966049,0.31567407,73176.531,23099.934,308132.81,682171.75,9.3222752,9.322275
1,85,30,33428.578,33295.688,33561.465,0.3342858,0.48755997,55476.949,27048.338,412217.78,412217.78,7.4705372,7.544091
2,85,30,32907.766,32783.223,33032.305,0.32907766,0.48219436,54539.902,26298.832,411132.41,411132.41,7.5475583,7.582409
3,85,30,33511.59,33393.727,33629.449,0.33511588,0.48841,53525.352,26142.316,404541.94,404541.94,7.55795,7.55795
4,85,30,33858.402,33747.59,33969.215,0.33858404,0.49194628,52708.012,25929.51,397432.56,397432.56,7.5402684,7.540268
5,85,30,35274.438,35170.738,35378.137,0.35274437,0.50613284,50076.594,25345.408,374038.91,374038.91,7.469336,7.469336
1,2,31,114.8668,110.21191,119.52168,0.001148668,0.0022946992,100000,229.46991,499426.31,8411525,84.115257,84.342312
2,2,31,126.63844,120.14203,133.13486,0.0012663845,0.0025295643,100000,252.95642,499367.63,8327559,83.275589,84.342305
3,2,31,131.26726,124.12305,138.41147,0.0013126726,0.0026219022,100000,262.19022,499344.53,8315011,83.150108,84.216453
4,2,31,147.255,139.81078,154.69923,0.0014725501,0.0029407677,100000,294.07678,499264.81,8263004,82.630043,83.981429
5,2,31,149.96559,142.14973,157.78146,0.001499656,0.0029948186,100000,299.48184,499251.28,8050683,80.506828,83.270868
1,7,31,38.940445,36.416431,41.464458,0.00038940445,0.0007785057,99770.531,77.671928,498658.47,7912099,79.302963,79.679298
2,7,31,37.975029,34.543262,41.406796,0.0003797503,0.00075921224,99750.008,75.731422,498560.69,7875176,78.949493,79.62354
3,7,31,39.991188,36.371784,43.610592,0.00039991189,0.00079950399,99745.469,79.746895,498527.97,7853940.5,78.740532,79.428165
4,7,31,46.243973,42.078701,50.409248,0.00046243973,0.00092445186,99718.523,92.184975,498362.19,7757414,77.794167,79.186449
5,7,31,48.309559,43.54644,53.072678,0.00048309559,0.00096572458,99733.789,96.315376,498428.19,7429134.5,74.49601,78.380369
1,12,31,20.666115,18.617123,22.715109,0.00020666115,0.00041323688,99692.859,41.196766,498361.31,7413440.5,74.362801,74.818135
2,12,31,18.801151,16.393806,21.208498,0.00018801152,0.00037595234,99675.68,37.473305,498284.75,7397589.5,74.217094,74.724489
3,12,31,20.051077,17.215168,22.886986,0.00020051077,0.00040094115,99672.617,39.962852,498263.19,7335515,73.597504,74.47202
4,12,31,22.81365,19.670879,25.956421,0.0002281365,0.00045616893,99639.641,45.452507,498084.59,7298688,73.253532,74.292756
5,12,31,24.848822,22.677689,27.019955,0.00024848821,0.00049685297,99604.234,49.488659,497897.44,7233301.5,72.620422,73.62356
1,17,31,22.874365,20.737215,25.011517,0.00022874365,0.00045738267,99651.664,45.578945,498144.38,6924045.5,69.482491,69.881806
2,17,31,21.17079,18.536291,23.805286,0.0002117079,0.00042332616,99639.711,42.180096,498093.09,6922828,69.478867,69.755799
3,17,31,22.742935,19.741821,25.744051,0.00022742935,0.00045475527,99634.922,45.309509,498061.34,6860408.5,68.856422,69.533257
4,17,31,23.796804,20.931431,26.662176,0.00023796804,0.00047582283,99586.008,47.385296,497811.59,6876139.5,69.047852,69.372832
5,17,31,27.550608,24.59108,30.510136,0.00027550609,0.00055086036,99585.648,54.857788,497791.06,6766595.5,67.948685,68.727441
1,22,31,36.8951,34.258366,39.531834,0.00036895098,0.00073762977,99606.086,73.47242,497846.75,6425901,64.513138,64.919692
2,22,31,36.199512,32.622486,39.776543,0.00036199513,0.00072372827,99603.992,72.086227,497839.75,6387084,64.126259,64.761102
3,22,31,39.037163,35.165291,42.909039,0.00039037163,0.00078043854,99600.727,77.732246,497809.31,6347943,63.735649,64.518315
4,22,31,38.067715,34.201084,41.934341,0.00038067714,0.00076106453,99552.898,75.766174,497575.06,6322417.5,63.511059,64.36173
5,22,31,45.414112,41.645203,49.183022,0.00045414112,0.00090786989,99528.203,90.358658,497415.09,6327053,63.570923,63.793746
1,27,31,56.444759,53.684238,59.20528,0.0005644476,0.0011282583,99533.563,112.29957,497387.06,5948901,59.767807,59.899706
2,27,31,58.07021,54.058453,62.081966,0.00058070209,0.00116073,99533.539,115.53156,497378.88,5888097,59.158348,59.794768
3,27,31,62.865215,58.063164,67.667274,0.00062865217,0.0012565142,99529.602,125.06036,497335.34,5855549,58.834587,59.600657
4,27,31,62.414642,57.652237,67.177048,0.00062414643,0.001247514,99491.875,124.11751,497149.06,5824039.5,58.540195,59.415156
5,27,31,71.617973,66.339226,76.896721,0.00071617973,0.0014313341,99480.609,142.38998,497047.09,5708443,57.388145,58.775341
1,32,31,76.548798,73.657059,79.440536,0.00076548796,0.0015298045,99422.141,152.09644,496730.47,5450148.5,54.818291,54.74797
2,32,31,81.700844,77.344826,86.056862,0.00081700843,0.0016326826,99418.289,162.31853,496685.66,5405377,54.370998,54.79184
3,32,31,89.281746,83.991882,94.571617,0.00089281745,0.0017840416,99407.43,177.34698,496593.75,5356954.5,53.891285,54.673351
4,32,31,93.75042,88.334679,99.166153,0.00093750417,0.0018732516,99375.695,186.15569,496413.09,5311175,53.449432,54.490016
5,32,31,103.09186,95.969757,110.21397,0.0010309186,0.002059713,99352.07,204.63675,496248.75,5192013.5,52.265533,53.873225
1,37,31,98.243721,95.15036,101.33709,0.00098243728,0.0019629456,99272.094,194.86571,495873.31,4944404,49.806858,49.881359
2,37,31,108.40993,103.77039,113.04948,0.0010840994,0.00216585,99256.438,214.97456,495744.75,4911464.5,49.483517,49.911825
3,37,31,120.3009,114.33821,126.26357,0.0012030089,0.0024031256,99235.805,238.4761,495582.81,4860475,48.981552,49.778002
4,37,31,129.84587,124.23972,135.45203,0.0012984587,0.0025935483,99169.211,257.20013,495203.06,4859801,49.00666,49.603097
5,37,31,145.12247,138.81895,151.42598,0.0014512247,0.0028982414,99116.867,287.26459,494866.16,4795337.5,48.381893,48.991486
1,42,31,151.03122,147.05678,155.00566,0.0015103122,0.003016067,99077.227,298.82358,494639.09,4448530.5,44.899902,45.132553
2,42,31,168.81053,162.84686,174.77422,0.0016881054,0.0033705179,99040.078,333.81635,494365.84,4428254,44.712383,45.072347
3,42,31,187.23064,179.84155,194.61972,0.0018723063,0.0037376103,99002.516,370.03284,494087.53,4367351.5,44.116055,44.879108
4,42,31,200.61205,192.96268,208.2614,0.0020061205,0.0040042028,98939.242,396.17276,493705.78,4354257.5,44.01162,44.709867
5,42,31,229.49629,220.92677,238.06583,0.002294963,0.0045794086,98875.289,452.79031,493244.47,4226944,42.757748,44.081829
1,47,31,322.48172,316.37268,328.59076,0.0032248171,0.0064288802,98778.406,635.03455,492304.44,3953891.8,40.028172,40.336724
2,47,31,352.86572,344.17773,361.55371,0.0035286571,0.0070324698,98725.82,694.28638,491893.41,3917692,39.684624,40.22065
3,47,31,378.70404,368.98273,388.42535,0.0037870405,0.0075454698,98629.969,744.20947,491289.34,3898525.8,39.528423,40.038743
4,47,31,393.76245,384.04797,403.47693,0.0039376244,0.0078443205,98549.453,773.05347,490814.63,3855095.8,39.122662,39.860449
5,47,31,438.79724,425.39856,452.19592,0.0043879724,0.0087375483,98494.211,860.59796,490319.59,3734114.3,37.919483,39.303757
1,52,31,658.7157,649.82245,667.60901,0.006587157,0.013087912,98143.398,1284.4923,487505.78,3469211,35.348667,35.622407
2,52,31,699.21442,687.34601,711.08289,0.0069921445,0.013886963,98028.125,1361.3129,486737.34,3434660.5,35.039288,35.497461
3,52,31,722.09979,708.23724,735.96234,0.0072209979,0.01433821,97903.914,1403.7668,486010.16,3391954.3,34.649467,35.306599
4,52,31,730.65924,717.06366,744.25488,0.0073065925,0.01450693,97800.664,1418.7875,485456.38,3388240.8,34.648422,35.169179
5,52,31,784.51935,769.40387,799.63483,0.0078451931,0.015567934,97589.039,1519.2596,484147.03,3344604,34.274242,34.673328
1,57,31,895.57916,884.79407,906.3642,0.0089557916,0.017752124,96866.992,1719.5947,480035.97,2986974.3,30.836433,31.05116
2,57,31,938.55121,922.9613,954.14111,0.0093855122,0.018595945,96685.352,1797.9554,478931.84,2944469.5,30.456673,30.956326
3,57,31,954.92255,937.61035,972.2348,0.0095492257,0.018917231,96509.773,1825.6978,477984.63,2909109,30.1469,30.783759
4,57,31,963.45984,945.65424,981.26544,0.0096345982,0.019084733,96402.141,1839.8092,477411.19,2901504.3,30.102304,30.649408
5,57,31,1033.8167,1012.566,1055.0674,0.010338167,0.020464044,96155.352,1967.7273,475857.44,2855219.8,29.696934,30.165396
1,62,31,988.33807,975.3158,1001.3604,0.0098833805,0.019572679,95162.75,1862.5901,471157.28,2501604.3,26.289459,26.591918
2,62,31,1035.7728,1019.4668,1052.0789,0.010357728,0.020502366,94910.469,1945.8892,469687.59,2476106.5,26.093102,26.498956
3,62,31,1057.6125,1039.4448,1075.7803,0.010576125,0.020930111,94685.531,1981.7788,468473.22,2449078.3,25.867189,26.339885
4,62,31,1081.3462,1062.6837,1100.0087,0.010813462,0.021394739,94606.094,2024.0726,467970.28,2425466.3,25.644577,26.194273
5,62,31,1188.2841,1164.3718,1212.1963,0.011882841,0.023485502,94396.938,2216.9595,466442.31,2355997.8,24.973701,25.713428
1,67,31,1242.2711,1227.1772,1257.365,0.012422712,0.024539316,93300.367,2289.5273,460778.03,2038416.3,21.849785,22.069893
2,67,31,1302.1362,1282.1317,1322.1406,0.013021362,0.025706537,92945.57,2389.3086,458754.59,2014165.6,21.672781,22.016729
3,67,31,1340.8802,1320.0885,1361.6719,0.013408802,0.026461206,92717.406,2453.4143,457453.5,1993747.9,21.505865,21.870011
4,67,31,1390.1685,1368.1899,1412.147,0.013901684,0.027420413,92596.781,2539.042,456636.28,1977324.1,21.359293,21.72676
5,67,31,1560.6042,1537.1823,1584.0264,0.015606043,0.030730017,91975.578,2826.4111,452811.88,1913954.3,20.812628,21.281749
1,72,31,2297.835,2273.1331,2322.5366,0.022978351,0.044916686,91010.836,4087.905,444834.44,1577638.4,17.336563,17.565694
2,72,31,2385.8542,2354.8384,2416.8699,0.023858542,0.046596516,90586.859,4221.0322,442381.72,1561556.3,17.241827,17.534147
3,72,31,2462.9458,2432.5847,2493.3071,0.024629459,0.048065376,90334.602,4341.9668,440818.09,1539070.6,17.041178,17.389113
4,72,31,2559.5701,2529.9075,2589.2327,0.0255957,0.049903195,90014.117,4491.9917,438840.59,1527551.1,16.972506,17.259556
5,72,31,2867.7813,2832.4707,2903.0916,0.028677812,0.055741791,89494.891,4988.6055,435002.94,1459384.1,16.315762,16.865787
1,77,31,5809.9165,5769.1665,5850.666,0.058099166,0.10970137,86964.586,9540.1338,410972.59,1142408.5,13.139199,13.293866
2,77,31,5926.1484,5881.7563,5970.541,0.059261486,0.11176859,86467.375,9664.3369,408176.03,1120140.6,12.960702,13.24357
3,77,31,6097.2593,6053.4409,6141.0781,0.060972594,0.11480311,86058.148,9879.7441,405591.38,1097294.6,12.760665,13.134738
4,77,31,6288.5962,6243.9346,6333.2578,0.062885962,0.11818405,85624.852,10119.492,402825.53,1087621.5,12.706948,13.042717
5,77,31,6895.5513,6850.7002,6940.4023,0.068955511,0.1288238,84506.289,10886.421,395315.38,1024381.1,12.131337,12.691082
1,82,31,17174.939,17101.988,17247.893,0.1717494,0.29071566,77497.539,22529.75,331163.31,739846.38,9.5511408,9.626829
2,82,31,17138.459,17058.707,17218.211,0.17138459,0.29019797,76935.813,22326.617,328862.53,716730.81,9.3283262,9.611036
3,82,31,17523.543,17447.314,17599.771,0.17523544,0.29564366,76265.641,22547.453,324959.59,697866.88,9.1585016,9.497666
4,82,31,17847.77,17771.953,17923.588,0.17847769,0.30019629,75505.359,22666.43,320860.72,684795.88,9.0749197,9.445036
5,82,31,18966.049,18883.193,19048.906,0.18966049,0.31567407,73619.867,23239.885,309999.63,629065.75,8.5555563,9.188046
1,85,31,33428.578,33325.855,33531.297,0.33428577,0.48755994,55395.566,27008.66,407137.63,407137.63,7.3835654,7.539166
2,85,31,32907.766,32796.5,33019.027,0.32907766,0.48219436,54935.941,26489.799,390672.53,390672.53,7.1438618,7.515612
3,85,31,33511.59,33408.285,33614.891,0.33511588,0.48841,53882.348,26316.678,372402.44,372402.44,6.932292,7.433043
4,85,31,33858.402,33754.672,33962.133,0.33858404,0.49194628,53368.438,26254.404,363792.22,363792.22,6.8547897,7.390433
5,85,31,35274.438,35161.082,35387.793,0.35274437,0.50613284,50379.984,25498.965,319066.13,319066.13,6.3489356,7.29852
1,2,32,114.8668,110.6096,119.12399,0.001148668,0.0022946992,100000,229.46991,499426.31,8469364,84.693642,84.693642
2,2,32,126.63845,122.16589,131.11101,0.0012663845,0.0025295643,100000,252.95642,499367.63,8450632,84.506317,84.506317
3,2,32,131.26726,126.17121,136.36331,0.0013126726,0.0026219022,100000,262.19022,499344.53,8427008,84.270081,84.270081
4,2,32,147.255,139.46492,155.04509,0.0014725501,0.0029407677,100000,294.07678,499264.81,8405151,84.051514,84.051514
5,2,32,149.96559,140.381,159.55019,0.001499656,0.0029948186,100000,299.48184,499251.28,8341725,83.417252,83.417252
1,7,32,38.940445,36.433784,41.447105,0.00038940445,0.0007785057,99770.531,77.671928,498658.47,7969937.5,79.882683,79.882683
2,7,32,37.975029,35.665195,40.284863,0.0003797503,0.00075921224,99747.047,75.729179,498545.91,7951264.5,79.714287,79.714287
